product_id,category_id,sku,name,brand,retail_price_eur,release_date,listed_date,condition,status,days_on_shelf
1278,6,SKU-16382,Amazon Flex Subwoofer,Amazon,65,2024-01-25,2024-02-19,new,sold,412
1279,6,SKU-16389,Google Pro Subwoofer,Google,775,2024-03-28,2024-05-19,open_box,sold,322
1280,6,SKU-16395,Bose 4K Smart Display,Bose,275,2024-04-16,2024-07-10,new,sold,270
1281,6,SKU-16401,Bang & Olufsen Edge Soundbar,Bang & Olufsen,110,2024-01-27,2024-02-04,new,sold,427
1282,6,SKU-16405,Bang & Olufsen Max Subwoofer,Bang & Olufsen,110,2024-05-13,2024-08-01,new,sold,248
1283,6,SKU-16407,Apple Plus Soundbar,Apple,125,2022-07-07,2022-07-07,new,sold,1004
1284,6,SKU-16411,Bose Pro Soundbar,Bose,455,2022-11-11,2023-02-09,new,sold,787
1285,6,SKU-16414,Google Compact Speaker,Google,115,2023-01-07,2023-02-09,new,sold,787
1286,6,SKU-16423,Apple Advanced Smart Display,Apple,690,2023-03-23,2023-04-12,new,sold,725
1287,6,SKU-16428,Apple Mini Smart Display,Apple,675,2021-10-24,2022-01-15,open_box,sold,1177
1288,6,SKU-16433,Amazon Smart Smart Display,Amazon,815,2022-02-14,2022-05-04,refurbished,sold,1068
1289,6,SKU-16440,Sonos Neo Smart Display,Sonos,640,2022-03-04,2022-05-15,new,sold,1057
1290,6,SKU-16446,Google 4K Smart Hub,Google,315,2022-12-27,2023-01-25,new,sold,802
1291,6,SKU-16449,Sonos 4K Smart Hub,Sonos,445,2024-06-13,2024-08-09,new,sold,240
1292,6,SKU-16452,JBL HD Smart Hub,JBL,890,2022-09-12,2022-11-02,new,sold,886
1293,6,SKU-16453,Google Smart Speaker,Google,380,2022-09-30,2022-11-03,new,sold,885
1294,6,SKU-16457,Sonos Air Smart Display,Sonos,245,2024-07-08,2024-09-23,open_box,for_sale,195
1295,6,SKU-16465,Google Mini Speaker,Google,105,2023-07-27,2023-10-25,new,sold,529
1296,6,SKU-16470,Bose Premium Speaker,Bose,860,2022-10-09,2022-11-21,open_box,sold,867
1297,6,SKU-16475,JBL Mini Smart Display,JBL,665,2022-08-04,2022-09-20,new,sold,929
1298,6,SKU-16483,Sonos Ultra Soundbar,Sonos,850,2023-03-15,2023-04-24,open_box,sold,713
1299,6,SKU-16491,Bang & Olufsen Slim Smart Display,Bang & Olufsen,715,2023-01-14,2023-04-14,new,sold,723
1300,6,SKU-16495,Bang & Olufsen Premium Subwoofer,Bang & Olufsen,800,2024-02-08,2024-02-26,new,sold,405
1301,6,SKU-16501,Sonos Edge Speaker,Sonos,430,2022-12-27,2023-01-31,open_box,sold,796
1302,6,SKU-16504,Amazon Pro Smart Display,Amazon,350,2024-07-06,2024-09-15,new,for_sale,203
1303,6,SKU-16509,Amazon Air Subwoofer,Amazon,565,2023-08-22,2023-08-29,open_box,sold,586
1304,6,SKU-16513,Apple Edge Speaker,Apple,300,2023-02-05,2023-02-23,new,sold,773
1305,6,SKU-16514,Sonos Mini Smart Hub,Sonos,580,2022-09-03,2022-11-18,new,sold,870
1306,6,SKU-16520,Sonos Slim Smart Hub,Sonos,290,2022-08-11,2022-09-21,new,sold,928
1307,6,SKU-16522,Sonos Wireless Smart Hub,Sonos,515,2024-03-18,2024-06-08,new,sold,302
1308,6,SKU-16529,Bose Wireless Subwoofer,Bose,80,2024-11-06,2024-11-13,open_box,sold,144
1309,6,SKU-16532,Google Max Subwoofer,Google,190,2023-04-16,2023-04-27,refurbished,sold,710
1310,6,SKU-16538,Amazon Wireless Smart Hub,Amazon,390,2022-03-02,2022-05-08,new,sold,1064
1311,6,SKU-16545,JBL Elite Speaker,JBL,695,2023-05-21,2023-06-19,new,sold,657
1312,6,SKU-16546,JBL Flex Speaker,JBL,85,2023-04-03,2023-04-22,new,rented,715
1313,6,SKU-16555,Amazon Wireless Smart Display,Amazon,465,2024-02-19,2024-04-29,new,sold,342
1314,6,SKU-16556,Bose Vision Smart Hub,Bose,55,2022-04-02,2022-06-15,new,sold,1026
1315,6,SKU-16565,Bang & Olufsen Smart Speaker,Bang & Olufsen,825,2023-06-27,2023-07-31,new,sold,615
1316,6,SKU-16571,Apple HD Smart Display,Apple,215,2023-04-29,2023-06-18,new,sold,658
1317,6,SKU-16576,Google Ultra Soundbar,Google,145,2024-02-20,2024-03-04,refurbished,sold,398
1318,6,SKU-16580,Bose Vision Smart Display,Bose,445,2023-02-03,2023-04-16,new,sold,721
1319,6,SKU-16584,Apple Ultra Smart Display,Apple,225,2024-01-25,2024-03-06,new,sold,396
1320,6,SKU-16591,Apple Smart Smart Display,Apple,725,2023-05-15,2023-05-24,new,sold,683
1321,6,SKU-16593,Sonos Ultra Smart Display,Sonos,425,2022-11-11,2022-11-23,new,sold,865
1322,6,SKU-16599,Bose Advanced Smart Hub,Bose,605,2023-08-29,2023-09-02,new,sold,582
1323,6,SKU-16604,Bose Slim Smart Hub,Bose,195,2022-08-08,2022-08-19,open_box,sold,961
1324,6,SKU-16608,Google Vision Smart Hub,Google,105,2022-10-14,2022-11-10,new,sold,878
1325,6,SKU-16615,JBL HD Smart Hub,JBL,400,2021-11-16,2022-01-28,new,sold,1164
1326,6,SKU-16617,Bang & Olufsen Slim Speaker,Bang & Olufsen,620,2022-12-22,2023-01-21,open_box,sold,806
1327,6,SKU-16625,Bang & Olufsen Ultra Soundbar,Bang & Olufsen,655,2022-03-02,2022-04-07,new,sold,1095
1328,6,SKU-16627,Apple 4K Smart Display,Apple,610,2023-11-22,2024-01-31,new,sold,431
1329,6,SKU-16630,Amazon 4K Smart Display,Amazon,445,2023-11-06,2023-12-13,new,sold,480
1330,6,SKU-16638,JBL Flex Subwoofer,JBL,265,2022-08-28,2022-10-09,new,sold,910
1331,6,SKU-16646,Google Flex Soundbar,Google,560,2022-09-11,2022-11-23,new,sold,865
1332,6,SKU-16650,Bang & Olufsen HD Subwoofer,Bang & Olufsen,85,2022-05-20,2022-08-01,new,rented,979
1333,6,SKU-16655,Apple Smart Smart Display,Apple,670,2023-11-26,2024-02-04,new,sold,427
1334,6,SKU-16664,JBL HD Soundbar,JBL,595,2024-06-29,2024-07-18,open_box,for_sale,262
1335,6,SKU-16668,JBL Ultra Smart Display,JBL,255,2024-03-04,2024-04-11,new,sold,360
1336,6,SKU-16677,JBL Plus Smart Display,JBL,150,2022-10-21,2023-01-16,new,sold,811
1337,6,SKU-16679,Amazon Neo Speaker,Amazon,640,2023-07-26,2023-09-07,new,sold,577
1338,6,SKU-16685,Bose Compact Speaker,Bose,625,2022-01-02,2022-03-06,new,sold,1127
1339,6,SKU-16691,Sonos Slim Smart Hub,Sonos,635,2023-09-24,2023-12-20,new,sold,473
1340,6,SKU-16692,Google Pro Subwoofer,Google,125,2023-02-27,2023-05-18,new,sold,689
1341,6,SKU-16700,Google Wireless Smart Display,Google,520,2024-06-16,2024-07-13,new,sold,267
1342,6,SKU-16707,Sonos Ultra Speaker,Sonos,475,2024-07-02,2024-08-06,open_box,sold,243
1343,6,SKU-16714,Bang & Olufsen Flex Subwoofer,Bang & Olufsen,465,2024-06-07,2024-07-14,new,sold,266
1344,6,SKU-16715,Amazon Wireless Soundbar,Amazon,460,2023-05-26,2023-05-26,new,sold,681
1345,6,SKU-16718,Bang & Olufsen HD Smart Display,Bang & Olufsen,785,2024-09-08,2024-10-07,open_box,for_sale,181
1346,6,SKU-16726,Bang & Olufsen Plus Subwoofer,Bang & Olufsen,525,2024-04-14,2024-06-16,new,sold,294
1347,6,SKU-16733,Sonos Edge Smart Hub,Sonos,80,2024-04-02,2024-06-12,open_box,sold,298
1348,6,SKU-16740,Sonos Max Smart Hub,Sonos,480,2023-04-27,2023-05-14,new,sold,693
1349,6,SKU-16741,Bose Max Smart Display,Bose,525,2024-08-28,2024-09-05,open_box,sold,213
1350,6,SKU-16744,Apple Mini Soundbar,Apple,175,2022-07-03,2022-09-30,new,sold,919
1351,6,SKU-16745,Amazon Pro Subwoofer,Amazon,500,2023-08-28,2023-09-14,new,sold,570
1352,6,SKU-16749,Bang & Olufsen Air Smart Hub,Bang & Olufsen,230,2022-11-01,2022-12-20,new,sold,838
1353,6,SKU-16758,Bang & Olufsen Max Speaker,Bang & Olufsen,455,2022-03-18,2022-05-29,new,sold,1043
1354,6,SKU-16762,JBL Mini Speaker,JBL,690,2022-02-16,2022-03-29,refurbished,sold,1104
1355,6,SKU-16769,Sonos Advanced Soundbar,Sonos,685,2022-07-19,2022-09-18,new,rented,931
1356,6,SKU-16778,Google Smart Speaker,Google,415,2022-01-11,2022-03-05,new,sold,1128
1357,6,SKU-16787,Sonos Elite Smart Display,Sonos,445,2023-10-24,2023-12-01,new,sold,492
1358,6,SKU-16793,Amazon Air Subwoofer,Amazon,560,2022-08-10,2022-10-09,new,sold,910
1359,6,SKU-16795,JBL Air Speaker,JBL,265,2023-05-31,2023-07-04,new,sold,642
1360,6,SKU-16804,Bose Wireless Smart Display,Bose,875,2022-12-17,2023-01-28,new,sold,799
1361,6,SKU-16811,Amazon Slim Smart Display,Amazon,210,2023-11-03,2024-01-11,new,sold,451
1362,6,SKU-16817,Bose Neo Soundbar,Bose,555,2023-10-30,2023-11-22,open_box,sold,501
1363,6,SKU-16825,Amazon Premium Smart Hub,Amazon,505,2022-09-25,2022-10-27,new,sold,892
1364,6,SKU-16827,Amazon Plus Speaker,Amazon,210,2023-04-04,2023-06-06,new,sold,670
1365,6,SKU-16836,Apple Slim Smart Hub,Apple,585,2024-07-15,2024-09-29,new,for_sale,189
1366,6,SKU-16844,Google HD Speaker,Google,355,2022-04-17,2022-04-22,new,rented,1080
1367,6,SKU-16849,Sonos Flex Soundbar,Sonos,85,2022-05-02,2022-05-03,new,sold,1069
1368,6,SKU-16855,Apple Slim Soundbar,Apple,575,2023-04-22,2023-07-01,new,sold,645
1369,6,SKU-16859,Bose Ultra Soundbar,Bose,510,2022-01-16,2022-02-05,new,sold,1156
1370,6,SKU-16864,Bang & Olufsen Air Soundbar,Bang & Olufsen,255,2022-11-14,2022-12-06,new,sold,852
1371,6,SKU-16869,Sonos Ultra Subwoofer,Sonos,770,2024-06-05,2024-07-02,new,sold,278
1372,6,SKU-16871,Bang & Olufsen Max Smart Hub,Bang & Olufsen,770,2024-01-15,2024-02-18,new,eligible_for_rental,413
1373,6,SKU-16879,Google Edge Subwoofer,Google,570,2024-04-08,2024-06-24,new,sold,286
1374,6,SKU-16885,Bose Max Soundbar,Bose,315,2024-03-05,2024-04-09,new,sold,362
1375,6,SKU-16890,Bose HD Speaker,Bose,435,2021-12-27,2022-02-14,new,rented,1147
1376,6,SKU-16896,Amazon HD Smart Hub,Amazon,125,2023-04-24,2023-06-07,new,sold,669
1377,6,SKU-16901,Amazon Slim Subwoofer,Amazon,595,2023-02-01,2023-02-05,new,sold,791
1378,6,SKU-16907,Sonos Premium Subwoofer,Sonos,90,2022-04-06,2022-06-12,new,sold,1029
1379,6,SKU-16915,Bose Compact Soundbar,Bose,395,2022-10-03,2022-12-08,new,sold,850
1380,6,SKU-16919,Bang & Olufsen Max Smart Hub,Bang & Olufsen,850,2022-11-10,2022-12-10,new,sold,848
1381,6,SKU-16923,Apple Max Subwoofer,Apple,155,2024-05-27,2024-08-05,refurbished,sold,244
1382,6,SKU-16929,JBL Smart Speaker,JBL,325,2022-11-14,2022-12-18,new,sold,840
1383,6,SKU-16930,Apple Edge Speaker,Apple,450,2022-08-29,2022-09-28,new,sold,921
1384,6,SKU-16936,Apple Slim Speaker,Apple,655,2022-09-08,2022-11-28,new,sold,860
1385,6,SKU-16937,Sonos HD Subwoofer,Sonos,730,2024-01-09,2024-03-19,new,sold,383
1386,6,SKU-16944,Apple Neo Smart Hub,Apple,190,2024-10-04,2024-10-20,new,sold,168
1387,6,SKU-16948,Sonos 4K Smart Hub,Sonos,370,2024-02-02,2024-02-05,new,sold,426
1388,6,SKU-16956,Bose Ultra Subwoofer,Bose,720,2022-07-23,2022-10-14,new,sold,905
1389,6,SKU-16963,Bose Elite Smart Hub,Bose,390,2024-06-24,2024-08-10,new,sold,239
1390,6,SKU-16971,Bose Mini Smart Display,Bose,365,2023-10-21,2023-12-19,new,rented,474
1391,6,SKU-16978,Sonos Compact Speaker,Sonos,845,2024-08-31,2024-09-08,new,sold,210
1392,6,SKU-16984,Bose Compact Subwoofer,Bose,280,2021-12-17,2022-02-20,new,sold,1141
1393,6,SKU-16993,Amazon Ultra Smart Hub,Amazon,345,2023-10-25,2023-10-31,new,eligible_for_rental,523
1394,6,SKU-16995,Google Air Subwoofer,Google,480,2022-09-24,2022-11-11,new,sold,877
1395,6,SKU-17003,JBL Slim Subwoofer,JBL,375,2024-02-19,2024-03-18,new,sold,384
1396,6,SKU-17004,Amazon Ultra Soundbar,Amazon,405,2022-09-14,2022-11-07,new,sold,881
1397,6,SKU-17009,Bose Ultra Smart Hub,Bose,720,2023-01-25,2023-03-25,new,sold,743
1398,6,SKU-17017,Sonos Max Smart Hub,Sonos,860,2023-04-01,2023-06-13,new,sold,663
1399,6,SKU-17026,Bang & Olufsen Wireless Subwoofer,Bang & Olufsen,630,2023-04-20,2023-05-18,new,sold,689
1400,6,SKU-17033,Google Slim Smart Hub,Google,95,2023-08-07,2023-09-08,new,sold,576
1401,6,SKU-17036,Apple Premium Speaker,Apple,640,2024-09-16,2024-11-01,new,sold,156
1402,6,SKU-17043,Google Vision Soundbar,Google,580,2022-04-06,2022-05-16,new,sold,1056
1403,6,SKU-17050,Google Mini Smart Display,Google,845,2022-07-23,2022-08-31,new,sold,949
1404,6,SKU-17058,Google HD Smart Display,Google,255,2022-10-22,2022-12-04,new,sold,854
1405,6,SKU-17064,Apple HD Speaker,Apple,175,2024-03-25,2024-05-27,new,sold,314
1406,6,SKU-17067,Sonos Ultra Smart Display,Sonos,885,2023-10-28,2024-01-22,open_box,sold,440
1407,6,SKU-17073,JBL Vision Smart Display,JBL,135,2022-06-13,2022-06-18,new,sold,1023
1408,6,SKU-17074,Bang & Olufsen Advanced Smart Display,Bang & Olufsen,555,2022-03-10,2022-05-27,new,sold,1045
1409,6,SKU-17077,Sonos Neo Smart Hub,Sonos,565,2023-08-01,2023-08-05,new,sold,610
1410,6,SKU-17083,JBL Smart Smart Display,JBL,300,2024-02-08,2024-04-01,new,sold,370
1411,6,SKU-17088,JBL Wireless Soundbar,JBL,80,2022-02-15,2022-05-01,new,rented,1071
1412,6,SKU-17091,Sonos Neo Smart Display,Sonos,635,2023-03-05,2023-05-05,new,sold,702
1413,6,SKU-17098,Sonos Flex Smart Display,Sonos,180,2022-12-15,2023-01-28,new,sold,799
1414,6,SKU-17099,Sonos Slim Smart Hub,Sonos,715,2023-09-14,2023-10-25,refurbished,eligible_for_rental,529
1415,6,SKU-17106,JBL Wireless Smart Hub,JBL,130,2023-10-30,2023-11-17,new,sold,506
1416,6,SKU-17109,Bose Edge Smart Hub,Bose,80,2021-10-31,2022-01-19,new,rented,1173
1417,6,SKU-17115,Bang & Olufsen 4K Subwoofer,Bang & Olufsen,220,2022-09-18,2022-10-30,open_box,sold,889
1418,6,SKU-17124,Amazon Edge Subwoofer,Amazon,215,2022-01-23,2022-03-22,open_box,sold,1111
1419,6,SKU-17133,Amazon Flex Speaker,Amazon,395,2022-03-10,2022-05-09,new,sold,1063
1420,6,SKU-17141,Apple Vision Smart Hub,Apple,275,2022-02-20,2022-03-21,open_box,sold,1112
1421,6,SKU-17146,Google Slim Soundbar,Google,860,2024-06-09,2024-07-09,new,sold,271
1422,6,SKU-17147,Google Pro Smart Hub,Google,65,2023-07-06,2023-09-20,open_box,sold,564
1423,6,SKU-17148,Google Vision Speaker,Google,775,2023-12-27,2024-03-07,open_box,sold,395
1424,6,SKU-17154,Bose Flex Smart Display,Bose,600,2024-09-07,2024-09-09,new,sold,209
1425,6,SKU-17157,JBL Slim Soundbar,JBL,820,2023-02-02,2023-02-22,new,sold,774
1426,6,SKU-17159,Bang & Olufsen Compact Speaker,Bang & Olufsen,885,2022-09-06,2022-09-06,new,sold,943
1427,6,SKU-17161,Bang & Olufsen Slim Speaker,Bang & Olufsen,475,2024-06-06,2024-08-10,new,for_sale,239
1428,6,SKU-17169,JBL Slim Soundbar,JBL,380,2022-11-15,2023-01-23,new,sold,804
1429,6,SKU-17170,Apple Max Soundbar,Apple,495,2022-12-03,2023-02-02,refurbished,sold,794
1430,6,SKU-17176,Sonos Wireless Smart Hub,Sonos,230,2022-11-07,2023-01-25,open_box,sold,802
1431,6,SKU-17184,Bang & Olufsen Vision Smart Hub,Bang & Olufsen,380,2024-01-01,2024-01-26,new,sold,436
1432,6,SKU-17185,Google Advanced Smart Display,Google,400,2021-12-07,2022-01-16,new,sold,1176
1433,6,SKU-17187,Bose Plus Subwoofer,Bose,895,2023-11-14,2023-11-29,new,sold,494
1434,6,SKU-17188,Bang & Olufsen Wireless Smart Display,Bang & Olufsen,80,2022-07-31,2022-08-07,new,sold,973
1435,6,SKU-17191,JBL Slim Smart Hub,JBL,885,2024-01-07,2024-01-16,new,sold,446
1436,6,SKU-17196,JBL Compact Smart Display,JBL,205,2022-06-23,2022-07-10,new,sold,1001
1437,6,SKU-17198,Amazon Plus Speaker,Amazon,205,2022-12-27,2023-03-11,new,sold,757
1438,6,SKU-17202,Sonos Slim Subwoofer,Sonos,845,2023-06-23,2023-09-01,open_box,sold,583
1439,6,SKU-17207,Sonos HD Smart Display,Sonos,280,2022-03-31,2022-04-17,new,sold,1085
1440,6,SKU-17209,Apple Ultra Smart Display,Apple,395,2022-07-05,2022-08-07,new,sold,973
1441,6,SKU-17218,Bang & Olufsen Premium Subwoofer,Bang & Olufsen,645,2022-05-13,2022-08-01,new,sold,979
1442,6,SKU-17226,Bose Elite Speaker,Bose,630,2023-05-02,2023-07-14,open_box,sold,632
1443,6,SKU-17230,Google Flex Subwoofer,Google,615,2022-11-24,2023-01-30,new,rented,797
1444,6,SKU-17236,Bose HD Subwoofer,Bose,775,2022-06-15,2022-09-13,new,sold,936
1445,6,SKU-17241,JBL Air Soundbar,JBL,685,2022-07-09,2022-09-20,new,sold,929
1446,6,SKU-17243,JBL Premium Speaker,JBL,670,2024-03-02,2024-03-19,new,sold,383
1447,6,SKU-17248,Sonos Vision Smart Hub,Sonos,140,2023-01-01,2023-02-27,new,sold,769
1448,6,SKU-17251,JBL Plus Subwoofer,JBL,625,2024-04-04,2024-06-27,new,sold,283
1449,6,SKU-17254,Bose HD Smart Hub,Bose,855,2024-06-08,2024-06-14,new,for_sale,296
1450,6,SKU-17255,Google Neo Subwoofer,Google,295,2024-04-12,2024-04-26,new,sold,345
1451,6,SKU-17258,Amazon Slim Subwoofer,Amazon,105,2024-06-05,2024-07-19,new,sold,261
1452,6,SKU-17262,Google Advanced Soundbar,Google,455,2024-05-30,2024-06-16,new,for_sale,294
1453,6,SKU-17266,JBL Air Soundbar,JBL,140,2023-11-25,2024-01-30,new,rented,432
1454,6,SKU-17268,Amazon Edge Subwoofer,Amazon,865,2022-07-09,2022-08-08,new,sold,972
1455,6,SKU-17273,Bang & Olufsen Premium Soundbar,Bang & Olufsen,865,2023-08-06,2023-11-02,refurbished,sold,521
1456,6,SKU-17282,Google Vision Soundbar,Google,140,2023-07-28,2023-09-20,new,sold,564
1457,6,SKU-17287,Apple Advanced Smart Hub,Apple,580,2023-04-06,2023-05-17,new,sold,690
1458,6,SKU-17293,Amazon Air Soundbar,Amazon,415,2021-11-07,2022-02-03,new,sold,1158
1459,6,SKU-17295,Apple Elite Smart Hub,Apple,400,2022-05-16,2022-05-29,open_box,sold,1043
1460,6,SKU-17304,Google Elite Speaker,Google,80,2021-11-10,2022-01-24,new,sold,1168
1461,7,SKU-17306,Corsair Vision Gaming Mouse,Corsair,255,2022-06-09,2022-07-11,new,rented,1000
1462,7,SKU-17315,Das Keyboard Premium Gaming Mouse,Das Keyboard,270,2021-11-13,2022-01-14,new,sold,1178
1463,7,SKU-17322,Corsair Plus Webcam,Corsair,130,2024-02-25,2024-05-24,new,sold,317
1464,7,SKU-17328,SteelSeries Flex Mechanical Keyboard,SteelSeries,275,2023-01-08,2023-01-30,new,rented,797
1465,7,SKU-17332,Das Keyboard Pro Gaming Mouse,Das Keyboard,140,2022-02-11,2022-05-06,new,sold,1066
1466,7,SKU-17336,Keychron Elite Headset,Keychron,310,2023-06-11,2023-09-06,new,sold,578
1467,7,SKU-17339,Das Keyboard Max Gaming Mouse,Das Keyboard,170,2022-09-29,2022-12-25,new,sold,833
1468,7,SKU-17341,Logitech Smart Mechanical Keyboard,Logitech,190,2022-11-03,2022-12-07,open_box,sold,851
1469,7,SKU-17350,Das Keyboard Flex Webcam,Das Keyboard,275,2023-01-20,2023-03-18,new,sold,750
1470,7,SKU-17353,Keychron Neo Gaming Mouse,Keychron,370,2022-01-17,2022-02-11,new,sold,1150
1471,7,SKU-17358,SteelSeries Flex Headset,SteelSeries,75,2022-03-23,2022-04-21,open_box,sold,1081
1472,7,SKU-17367,Logitech Flex Mechanical Keyboard,Logitech,220,2023-04-04,2023-04-20,new,sold,717
1473,7,SKU-17368,Keychron Flex Mechanical Keyboard,Keychron,155,2022-06-08,2022-07-11,new,sold,1000
1474,7,SKU-17374,Keychron Elite Gaming Mouse,Keychron,80,2022-12-29,2023-03-28,open_box,sold,740
1475,7,SKU-17376,Keychron Elite Mechanical Keyboard,Keychron,300,2023-08-25,2023-10-22,new,sold,532
1476,7,SKU-17381,Corsair Ultra Headset,Corsair,40,2023-10-02,2023-10-23,refurbished,rented,531
1477,7,SKU-17383,Logitech Advanced Headset,Logitech,165,2022-02-03,2022-02-22,new,sold,1139
1478,7,SKU-17389,SteelSeries Plus Mechanical Keyboard,SteelSeries,230,2022-08-15,2022-10-30,open_box,sold,889
1479,7,SKU-17398,SteelSeries Compact Gaming Mouse,SteelSeries,335,2023-06-12,2023-08-15,new,sold,600
1480,7,SKU-17399,Corsair HD USB-C Hub,Corsair,40,2022-04-11,2022-04-11,open_box,sold,1091
1481,7,SKU-17404,Razer HD Headset,Razer,220,2022-09-14,2022-11-04,new,rented,884
1482,7,SKU-17406,Razer Mini Wireless Combo,Razer,165,2022-02-24,2022-04-11,new,sold,1091
1483,7,SKU-17409,Keychron HD Mechanical Keyboard,Keychron,180,2023-03-17,2023-05-08,new,rented,699
1484,7,SKU-17418,SteelSeries 4K Mechanical Keyboard,SteelSeries,50,2022-03-23,2022-04-07,new,sold,1095
1485,7,SKU-17423,Keychron Plus Webcam,Keychron,380,2024-09-16,2024-10-17,new,sold,171
1486,7,SKU-17427,SteelSeries Advanced Gaming Mouse,SteelSeries,280,2022-07-20,2022-10-17,new,sold,902
1487,7,SKU-17432,Das Keyboard Smart Mechanical Keyboard,Das Keyboard,120,2024-04-23,2024-05-09,new,sold,332
1488,7,SKU-17441,SteelSeries Advanced USB-C Hub,SteelSeries,350,2024-02-02,2024-03-10,open_box,sold,392
1489,7,SKU-17448,Razer 4K USB-C Hub,Razer,320,2023-12-14,2024-01-26,new,sold,436
1490,7,SKU-17451,Corsair Advanced Wireless Combo,Corsair,180,2023-06-21,2023-07-28,new,sold,618
1491,7,SKU-17460,Keychron Ultra Webcam,Keychron,285,2024-11-06,2024-11-28,new,sold,129
1492,7,SKU-17466,Das Keyboard Elite Wireless Combo,Das Keyboard,285,2022-03-22,2022-04-28,new,sold,1074
1493,7,SKU-17470,Razer Advanced Webcam,Razer,145,2022-07-20,2022-09-08,open_box,sold,941
1494,7,SKU-17474,Razer Plus Webcam,Razer,200,2022-07-04,2022-09-11,new,sold,938
1495,7,SKU-17478,Razer Vision Gaming Mouse,Razer,180,2023-09-26,2023-10-24,new,sold,530
1496,7,SKU-17485,Logitech Max USB-C Hub,Logitech,65,2024-08-31,2024-10-22,refurbished,for_sale,166
1497,7,SKU-17494,Das Keyboard Edge Mechanical Keyboard,Das Keyboard,400,2021-12-17,2022-03-02,new,sold,1131
1498,7,SKU-17500,SteelSeries Plus Headset,SteelSeries,170,2024-06-05,2024-08-25,open_box,for_sale,224
1499,7,SKU-17508,Corsair Compact Headset,Corsair,110,2023-11-07,2024-01-24,new,sold,438
1500,7,SKU-17511,Logitech Max Headset,Logitech,315,2023-07-29,2023-08-11,new,sold,604
1501,7,SKU-17516,Razer Premium Mechanical Keyboard,Razer,245,2024-03-21,2024-04-14,new,sold,357
1502,7,SKU-17519,Razer Edge Wireless Combo,Razer,155,2024-04-27,2024-05-06,new,sold,335
1503,7,SKU-17524,Logitech Compact Headset,Logitech,45,2023-11-03,2024-01-22,new,sold,440
1504,7,SKU-17530,Razer Air Webcam,Razer,285,2022-08-11,2022-08-27,new,sold,953
1505,7,SKU-17531,Logitech Advanced USB-C Hub,Logitech,175,2022-06-28,2022-07-01,new,sold,1010
1506,7,SKU-17534,Das Keyboard Neo Gaming Mouse,Das Keyboard,315,2023-04-23,2023-06-05,new,sold,671
1507,7,SKU-17535,SteelSeries Edge USB-C Hub,SteelSeries,260,2024-07-28,2024-09-20,refurbished,sold,198
1508,7,SKU-17544,Das Keyboard Elite Headset,Das Keyboard,385,2022-07-27,2022-08-26,new,sold,954
1509,7,SKU-17553,Logitech Edge Gaming Mouse,Logitech,205,2022-08-16,2022-10-07,new,sold,912
1510,7,SKU-17557,Razer 4K USB-C Hub,Razer,285,2021-11-21,2022-02-06,new,sold,1155
1511,7,SKU-17566,Corsair Vision Gaming Mouse,Corsair,375,2024-06-14,2024-07-16,new,sold,264
1512,7,SKU-17569,SteelSeries Vision Headset,SteelSeries,255,2024-07-12,2024-07-23,new,sold,257
1513,7,SKU-17574,Razer Flex Gaming Mouse,Razer,150,2022-06-23,2022-07-30,new,sold,981
1514,7,SKU-17583,Corsair Vision Gaming Mouse,Corsair,340,2023-02-24,2023-04-02,refurbished,sold,735
1515,7,SKU-17586,SteelSeries HD Webcam,SteelSeries,205,2024-01-05,2024-03-26,new,sold,376
1516,7,SKU-17594,SteelSeries Ultra Webcam,SteelSeries,380,2023-02-06,2023-04-13,new,rented,724
1517,7,SKU-17598,Corsair 4K Mechanical Keyboard,Corsair,340,2023-08-07,2023-08-07,new,sold,608
1518,7,SKU-17605,Das Keyboard Plus Webcam,Das Keyboard,325,2022-09-08,2022-10-29,new,sold,890
1519,7,SKU-17611,Keychron Elite USB-C Hub,Keychron,240,2023-10-16,2023-12-07,open_box,sold,486
1520,7,SKU-17613,Razer Ultra Gaming Mouse,Razer,330,2023-07-24,2023-10-05,new,sold,549
1521,7,SKU-17615,Corsair Advanced Gaming Mouse,Corsair,245,2023-07-26,2023-09-29,new,rented,555
1522,7,SKU-17616,Logitech Smart Headset,Logitech,345,2024-03-24,2024-06-08,new,sold,302
1523,7,SKU-17623,Logitech Pro Mechanical Keyboard,Logitech,60,2022-11-14,2023-01-31,new,sold,796
1524,7,SKU-17624,Logitech Max Headset,Logitech,130,2023-06-05,2023-08-24,new,sold,591
1525,7,SKU-17626,Das Keyboard Wireless Headset,Das Keyboard,220,2024-04-05,2024-06-26,new,sold,284
1526,7,SKU-17629,Logitech 4K USB-C Hub,Logitech,190,2023-06-11,2023-07-31,new,sold,615
1527,7,SKU-17630,Das Keyboard Neo Webcam,Das Keyboard,80,2021-11-30,2022-02-09,new,sold,1152
1528,7,SKU-17638,Das Keyboard Air Headset,Das Keyboard,375,2022-04-14,2022-05-17,new,sold,1055
1529,7,SKU-17645,Keychron Flex Gaming Mouse,Keychron,195,2022-06-16,2022-07-02,new,sold,1009
1530,7,SKU-17651,Das Keyboard Smart USB-C Hub,Das Keyboard,230,2022-04-14,2022-06-12,new,sold,1029
1531,7,SKU-17655,Razer Plus Mechanical Keyboard,Razer,110,2024-04-14,2024-05-14,new,sold,327
1532,7,SKU-17661,Razer Neo USB-C Hub,Razer,75,2023-01-25,2023-03-23,new,sold,745
